abbr,date/time,temperature (degrees celsius),pressure (hpa),humidity (%),dew point (degrees celsius),wind direction (degree),wind speed (knots),wind speed (kmh),cloud amount (octas),altitude (metres)
SMA,2.0121E+11,14.7,1016.3,90.2,13.1,219,4,7.6,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,14.7,1015.5,88.6,12.8,248,6,11.2,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,14.5,1014.9,87.1,12.4,234,6,10.4,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,14,1014.8,91.3,12.6,225,3,4.7,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,13.8,1014.8,93.2,12.7,236,7,12.2,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,13.8,1014.7,91.3,12.4,228,12,21.6,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,13.8,1015,91.9,12.5,226,11,19.8,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,13.5,1015.8,96.4,12.9,247,8,14.8,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,13.5,1016.5,97.8,13.2,249,6,11.2,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,13.5,1016.9,97.5,13.1,259,6,11.2,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,14.1,1017.1,96.8,13.6,250,6,10.4,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,14.7,1017.3,93.3,13.6,265,7,13.3,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,15.3,1017.5,87.2,13.2,265,7,12.2,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,15.1,1018.1,85.2,12.7,272,7,12.6,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,15,1018.6,86.4,12.7,295,3,6.1,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,13.1,1019.9,90.5,11.6,51,5,10.1,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,12.6,1020.7,88.8,10.8,54,7,13,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,11.8,1021.6,86.1,9.6,46,8,14,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,10.9,1022.3,86.4,8.7,44,8,15.1,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,9.9,1023.2,85.1,7.6,44,8,15.5,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,9.2,1023.8,83.2,6.5,46,8,15.1,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,8.6,1023.9,82.8,5.9,45,8,14,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,7.8,1024.1,86.6,5.7,40,5,9,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
SMA,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,11.6,1019.7,94.4,10.8,270,2,2.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,11.9,1019.6,94.8,11.1,247,2,2.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,11.9,1019.5,94.7,11.1,264,2,3.6,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,11.8,1019.4,94.9,11,260,2,4,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,11.3,1019.4,95.9,10.6,256,3,4.7,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,11,1019.4,96.5,10.4,349,1,1.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,10.8,1019.2,96.4,10.2,338,1,2.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,11.3,1019.1,94.8,10.5,342,1,1.1,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,13.1,1019,89.4,11.3,315,1,2.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,13.8,1019.3,85.2,11.4,288,2,2.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,14.4,1019.2,82.2,11.4,238,2,3.6,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15.7,1018.8,72.9,10.8,220,3,6.1,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.3,1018.6,67.8,10.3,238,4,6.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.8,1018.2,66.4,10.5,230,3,6.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,17,1018,63.8,10.1,193,4,6.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.6,1018.1,69.7,11.1,129,4,7.6,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.5,1018.1,70.8,11.2,191,5,9.4,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.1,1018.3,70.8,10.8,237,7,12.6,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15.5,1018.9,71.2,10.3,236,6,10.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15,1019.5,74,10.4,228,5,8.6,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,14.5,1020,75.1,10.1,241,3,6.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,12.5,1020.8,82.3,9.5,231,4,7.6,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,11.6,1021,86.1,9.4,266,3,5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,11.9,1021.1,87.9,9.9,279,1,2.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,11.3,1021.1,89,9.6,249,2,3.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,10.2,1021.3,92.1,9,291,2,3.6,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,9.3,1021.3,93.9,8.3,310,2,4,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,8.5,1021.3,93.3,7.5,293,2,2.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,7.9,1021.5,93.5,6.9,281,3,4.7,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,7.4,1021.6,92.2,6.2,253,2,4,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,7.2,1021.8,89.9,5.7,275,2,4,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,7.9,1021.9,90.5,6.4,270,3,4.7,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,10.8,1021.7,78,7.1,263,2,2.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,13.6,1021.2,67.7,7.7,243,2,3.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15.3,1020.7,59.7,7.5,248,2,2.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.4,1020.3,55.5,7.5,86,3,5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,17.3,1019.5,51.2,7.1,77,3,5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,18.5,1018.7,48.5,7.4,108,2,4,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,19.3,1018.2,44,6.7,235,3,5.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,19.9,1018,43.9,7.3,241,4,6.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,19.6,1017.9,45.6,7.6,233,3,5.4,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,18.7,1018.1,51.5,8.5,235,5,9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,14.8,1019.1,75,10.4,250,4,7.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,13.3,1020,83.7,10.6,315,1,2.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,11.8,1020.6,89.3,10.2,349,1,2.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,11.1,1021,89.5,9.4,342,1,2.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,10.2,1021.3,90,8.6,297,1,2.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,9.7,1021.3,88.9,8,279,2,2.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,9.9,1021.2,88.3,8,288,2,3.6,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,10.3,1020.8,88.4,8.5,333,2,3.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,10.6,1020.4,87.3,8.6,243,1,1.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,9.7,1020.3,92.6,8.5,315,1,2.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,9.2,1020.1,92.4,8.1,284,2,2.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,9.8,1019.9,93.3,8.8,243,1,2.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,11.1,1019.8,89.3,9.4,243,3,4.7,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,11.6,1020,88,9.7,342,1,2.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,12.4,1020.2,85.4,10.1,299,2,4.3,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,13.6,1020.2,78.6,9.9,263,3,6.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.8,1019.4,63,9.6,226,8,14,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,18.9,1018.7,53.3,9.2,220,12,22.7,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,19.8,1018.1,52.1,9.7,212,13,23.4,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,20.2,1017.6,48.2,8.9,230,12,22.3,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,20.4,1017.3,44.4,7.9,220,13,24.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,20.4,1017.1,46.7,8.6,229,11,20.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,19.3,1016.9,51.1,9,241,6,11.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,18.4,1016.9,57.1,9.8,243,3,5.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.9,1017.2,67.2,10.7,234,3,6.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.5,1017.4,70,11,255,4,7.6,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15,1017.6,80.3,11.5,246,3,4.7,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16,1017.5,72.6,11.1,243,6,11.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.2,1017.2,70,10.7,240,7,12.6,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15.8,1017.1,71.4,10.7,241,8,14,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.2,1017,69.2,10.5,221,6,11.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,14.6,1017,82.6,11.7,235,6,11.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,14.7,1016.8,80.7,11.4,226,6,10.4,,
